"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,
"2629516747	98c51784-da02-4f0e-81a4-f3635cb3cba7	15a424672c6438dd2cb07e4e65b7637e	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	7 km carretera Conhuas-Calakmul	Campeche	PRESENT	2	ff90b050-c256-11db-b71b-b8a03c50a862	18.528333	-89.874444	80.0		150.0				1995-07-02	2	7	1995	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	K404645		C. GutiÃ©rrez-BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez-BÃ¡ez			2024-01-25T11:34:40.247Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"2629480871	98c51784-da02-4f0e-81a4-f3635cb3cba7	1717337c7614dc30d2e493cd7981ccc2	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	MÃ©rida"," JardÃ­n BotÃ¡nico del CICY	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.028333	-89.638055	70.0						1997-07-23	23	7	1997	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	79085		NO DISPONIBLE		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡ P.			2024-01-25T11:35:12.819Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"2629451024	98c51784-da02-4f0e-81a4-f3635cb3cba7	6b894dde18cd64cc297cdfec361270ed	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	3 km del camino antiguo Xul-Tekax	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.166667	-89.533333	80.0		60.0				1983-08-17	17	8	1983	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	15609		I.M. RamÃ­rez M.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	O.L. Sanabria; P. SimÃ¡ P.; F. May P.			2024-01-25T11:34:53.974Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"2629447987	98c51784-da02-4f0e-81a4-f3635cb3cba7	0a56988125fcfa6bc5938099a9d0be28	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	2 km carretera Valladolid-Pixoy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.7	-88.236667	70.0		22.0				1983-07-28	28	7	1983	8151353	8151353	PRESERVED_SPECIMEN	INECOL	XAL	15608		I.M. RamÃ­rez M.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. UcÃ¡n E.			2024-01-25T11:34:37.137Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"2626951497	c267909d-184f-4138-9e67-a074d478d52b	e4f81403-d02d-4fc6-b68b-def06494c02f	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & E. G. Baker	MX	Woods on limestone 1 mile SW of ChichimilÃ¡.	YacatÃ¡n	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	20.6172589	-88.2498465			25.0				1972-08-04	4	8	1972	8151353	8151353	PRESERVED_SPECIMEN	DAV	Herbarium		17694	dupl. det. W.S. Alverson (F)"," 2007		CC_BY_NC_4_0		Grady L. Webster; Steven P. Lynch			2025-01-23T18:16:23.421Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"1897347008	6d81e520-7adb-4470-937f-daac38fddf45	cf9ca63dc37061b6d31d4bdc3eab6abf	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	4 km del poblado Km 120"," carr. Xpujil-Escarcega	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.519444	-89.738333	80.0		130.5	130.5	0.0	0.0	2003-08-01	1	8	2003	8151353	8151353	PRESERVED_SPECIMEN	INECOL	IEB	210211		E. MartÃ­nez S.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Alvarez			2024-01-24T19:38:12.014Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"1895141033	1f6704e8-b455-4f6b-916c-0cd727293fca	28b4028ab78236be0a29fb60039cfe87	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	8 km al N de Calakmul	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.146389	-89.783333	90.0		99.5	99.5	0.0	0.0	1997-07-13	13	7	1997	8151353	8151353	PRESERVED_SPECIMEN	SEMAHN	CHIP	16380		E. M. MartÃ­nez S.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. M. MartÃ­nez S.			2024-01-24T16:34:01.979Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1895140921	1f6704e8-b455-4f6b-916c-0cd727293fca	e97e9b48f5a844b54c258ab62c491ffe	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Ejido Narciso Mendoza"," a 1 km del poblado carr. Xpujil-Narciso	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.229722	-89.453611	90.0		120.0	120.0	0.0	0.0	1997-08-24	24	8	1997	8151353	8151353	PRESERVED_SPECIMEN	SEMAHN	CHIP	22090		E. M. MartÃ­nez S.		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Alvarez M.			2024-01-24T16:34:04.389Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"1894680813	55593034-e52a-4b4a-8b2f-e2d3d24b6aa1	e18aaa13f7a8dd02421fda8ce348b52c	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	JardÃ­n BotÃ¡nico Regional CICY"," MÃ©rida	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.0448616	-89.6390451	10.0		0.0	0.0	0.0	0.0	1996-07-08	8	7	1996	8151353	8151353	PRESERVED_SPECIMEN	ECOSUR	CIQR	17992		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡			2024-01-24T18:25:14.944Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,
"1894680807	55593034-e52a-4b4a-8b2f-e2d3d24b6aa1	d88bb397f8b50a5dd83e0760c5b236e9	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	JardÃ­n BotÃ¡nico Regional CICY"," MÃ©rida	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	21.0448616	-89.6390451	10.0		0.0	0.0	0.0	0.0	1994-06-14	14	6	1994	8151353	8151353	PRESERVED_SPECIMEN	ECOSUR	CIQR	17943		P. SimÃ¡		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	P. SimÃ¡			2024-01-24T18:25:18.328Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,
"1894680802	55593034-e52a-4b4a-8b2f-e2d3d24b6aa1	c143943503b2a5a113f59941db94a9f8	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	San Pedro"," 4 km E de la desviaciÃ³n	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.9790103	-87.4515141	1050.0		0.0	0.0	0.0	0.0	1992-07-12	12	7	1992	8151353	8151353	PRESERVED_SPECIMEN	ECOSUR	CIQR	16830		NO DISPONIBLE		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	M. MÃ©ndez; R. DurÃ¡n; P. SimÃ¡			2024-01-24T18:25:22.676Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",,
"1894680794	55593034-e52a-4b4a-8b2f-e2d3d24b6aa1	c03481c1b5ff9bc703476caee8af7beb	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Conhuas", 12 km S," entrando por el km 98 de la carretera EscÃ¡rcega-Chetumal	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.4547387	-89.8901046	1000.0		0.0	0.0	0.0	0.0	1984-08-01	1	8	1984	8151353	8151353	PRESERVED_SPECIMEN	ECOSUR	CIQR	6021		R. Monjaraz		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. F. Cabrera C.; H. De Cabrera			2024-01-24T18:25:22.724Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION",
"1893305961	808c9278-f762-11e1-a439-00145eb45e9a	ebe37011ff8b5bbd0aaedf05e909ac63	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	2 km al S de SamulÃ¡	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.793056	-90.546389	80.0		7.5	7.5	0.0	0.0	2001-08-16	16	8	2001	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	010123		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:26.119Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305959	808c9278-f762-11e1-a439-00145eb45e9a	f51f831c687ba1e5a54f2b01466cc22e	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Pixoy	Yucatan	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.713889	-88.270833	70.0		11.0	11.0	0.0	0.0	1988-06-27	27	6	1988	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	002258		J.C. Trejo Torres		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	H. de Voeyer			2024-01-24T20:47:31.731Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305955	808c9278-f762-11e1-a439-00145eb45e9a	6b0566a0547f6fa237c7a8016d854570	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Playa Bonita"," 2 km al SO de Lerma	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.796389	-90.615	80.0		0.0	0.0	0.0	0.0	2001-09-05	5	9	2001	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	010220		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:28.728Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"1893305941	808c9278-f762-11e1-a439-00145eb45e9a	148a6392a2fc0a57595c63cc1ed8b759	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Camino Santa Cruz Hacienda	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.327778	-90.084722	70.0		0.0	0.0	0.0	0.0	2003-09-19	19	9	2003	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	015429		J.J. OrtÃ­z DÃ­az		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J.J. OrtÃ­z DÃ­az; M. MagaÃ±a			2024-01-24T20:47:28.945Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305922	808c9278-f762-11e1-a439-00145eb45e9a	4c91ae77c1205d7daed48969f2db0296	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Zona Militar"," cerca de la Universidad AutÃ³noma de Campeche	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.826389	-90.555556	80.0		10.0	10.0	0.0	0.0	1995-09-02	2	9	1995	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	001448		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:31.887Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,
"1893305911	808c9278-f762-11e1-a439-00145eb45e9a	e84c558cdfffacadf798d5e864d16328	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Grutas de BolonchÃ©n	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.922222	-89.838889	80.0		0.0	0.0	0.0	0.0	1995-09-28	28	9	1995	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	001567		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:29.986Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305903	808c9278-f762-11e1-a439-00145eb45e9a	b7883e14038044893a0b715e0663d333	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	8 km al N de Calakmul. Reserva de la BiÃ³sfera de Calkmul	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.146389	-89.783333	90.0		99.5	99.5	0.0	0.0	1997-07-13	13	7	1997	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	003816		E. MartÃ­nez Salas		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. MartÃ­nez Salas; D.A. Montejo Alvarez; S. RamÃ­rez Alvarez			2024-01-24T20:47:25.907Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305901	808c9278-f762-11e1-a439-00145eb45e9a	df6ecaffd66f09bedee0e42928c98ee3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Km 7 entre ConhuÃ¡s y carretera a Calakmul	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.475	-89.8875	80.0		75.0	75.0	0.0	0.0	1995-07-02	2	7	1995	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	000942		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:26.853Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1893305866	808c9278-f762-11e1-a439-00145eb45e9a	c95910a583eb46da692c3fabb7e4e769	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	1 km al S de SamulÃ¡	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.8	-90.55	80.0		0.0	0.0	0.0	0.0	2003-09-14	14	9	2003	8151353	8151353	PRESERVED_SPECIMEN	CIHS-UAC	UCAM	014793		C. GutiÃ©rrez BÃ¡ez		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C. GutiÃ©rrez BÃ¡ez			2024-01-24T20:47:30.660Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE",,,
"1421417993	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	9dd6d45de192a941847453d87e241ba3	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba schottii		SPECIES	Ceiba schottii Britten & Baker fil.	Ceiba schottii	Britten & Baker f."," 1896	MX	Puerto Morelos	Quintana roo	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.847222	-86.875	70.0		1.5	1.5	0.0	0.0	1983-08-11	11	8	1983	8151353	8151353	PRESERVED_SPECIMEN	CICY	CICY	27784		J.C. Trejo		CC_BY_4_0	ComisiÃ³n Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	S. Escalante			2024-04-11T19:42:09.369Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION",,,
